Lon,Lat,LMZ,Stat_Area,EEZ,LMZ_MA,Depth,Distant_Offshore
-66.75,41.65,NA,562,EEZ Offshore Management Area 3,25,-70,1.894721794
-66.7,41.65,NA,552,NA,25,-73,1.875670567
-66.65,41.65,NA,552,NA,25,-82,1.857770028
-66.6,41.65,NA,552,NA,25,-100,1.841053741
-66.55,41.65,NA,552,NA,25,-75,1.825554238
-66.5,41.65,NA,552,NA,25,-76,1.811302757
-66.45,41.65,NA,552,NA,25,-75,1.798328968
-66.4,41.65,NA,552,NA,25,-77,1.786660706
-66.35,41.65,NA,552,NA,25,-82,1.776323697
-66.3,41.65,NA,552,NA,25,-83,1.767341302
-66.25,41.65,NA,552,NA,25,-76,1.759734263
-66.2,41.65,NA,552,NA,25,-84,1.753520481
-66.15,41.65,NA,552,NA,25,-95,1.748714807
-66.1,41.65,NA,552,NA,25,-105,1.745328874
-66.05,41.65,NA,552,NA,25,-94,1.743370952
-71.6,41.7,NA,0,NA,0,90,0
-71.55,41.7,NA,0,NA,0,86,0
-71.5,41.7,NA,0,NA,0,34,0
-71.45,41.7,NA,0,NA,0,15,0
-71.4,41.7,NA,0,NA,0,7,0
-71.35,41.7,NA,539,EEZ Nearshore Management Area 2,15,-4,0.015837886
-71.3,41.7,NA,539,EEZ Nearshore Management Area 2,15,-2,0.006082512
-71.25,41.7,NA,0,NA,0,-2,0.001185721
-71.2,41.7,NA,0,EEZ Nearshore Management Area 2,15,-4,0.009832347
-71.15,41.7,NA,0,NA,0,60,0
-71.1,41.7,NA,0,NA,0,40,0
-71.05,41.7,NA,0,NA,0,49,0
-71,41.7,NA,0,NA,0,30,0
-70.95,41.7,NA,0,NA,0,21,0
-70.9,41.7,NA,0,NA,0,20,0
-70.85,41.7,NA,0,NA,0,9,0
-70.8,41.7,NA,0,NA,0,14,0
-70.75,41.7,NA,538,NA,14,2,0.004395108
-70.7,41.7,NA,538,EEZ Nearshore Management Area 2,14,-3,0.018419459
-70.65,41.7,NA,538,EEZ Nearshore Management Area 2,14,-2,0.009578049
-70.6,41.7,NA,0,NA,0,21,0
-70.55,41.7,NA,0,NA,0,46,0
-70.5,41.7,NA,0,NA,0,52,0
-70.45,41.7,NA,0,NA,0,38,0
-70.4,41.7,NA,0,NA,0,40,0
-70.35,41.7,NA,0,NA,0,1,0
-70.3,41.7,NA,0,NA,0,8,0
-70.25,41.7,NA,0,NA,0,14,0
-70.2,41.7,NA,0,NA,0,10,0
-70.15,41.7,NA,0,NA,0,16,0
-70.1,41.7,NA,0,NA,0,20,0
-70.05,41.7,NA,0,NA,0,19,0
-70,41.7,NA,0,NA,0,21,0
-69.95,41.7,NA,0,NA,0,1,0.000895776
-69.9,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,9,-15,0.028976864
-69.85,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-29,0.078850863
-69.8,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-48,0.128822586
-69.75,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-69,0.178810119
-69.7,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-88,0.2288031
-69.65,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-119,0.278798599
-69.6,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-142,0.328795466
-69.55,41.7,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-142,0.37879316
-69.5,41.7,NA,521,EEZ Offshore Management Area 3,18,-143,0.428791392
-69.45,41.7,NA,521,EEZ Offshore Management Area 3,18,-152,0.478789995
-69.4,41.7,NA,521,EEZ Offshore Management Area 3,18,-167,0.52878886
-69.35,41.7,NA,521,EEZ Offshore Management Area 3,18,-178,0.578787922
-69.3,41.7,NA,521,EEZ Offshore Management Area 3,18,-190,0.628787133
-69.25,41.7,NA,521,EEZ Offshore Management Area 3,18,-191,0.67878646
-69.2,41.7,NA,521,EEZ Offshore Management Area 3,18,-182,0.72878588
-69.15,41.7,NA,521,EEZ Offshore Management Area 3,18,-175,0.778785374
-69.1,41.7,NA,521,EEZ Offshore Management Area 3,18,-168,0.828784929
-69.05,41.7,NA,521,EEZ Offshore Management Area 3,18,-171,0.878784534
-69,41.7,NA,521,EEZ Offshore Management Area 3,18,-166,0.928784183
-68.95,41.7,NA,521,EEZ Offshore Management Area 3,18,-163,0.978783867
-68.9,41.7,NA,521,EEZ Offshore Management Area 3,18,-155,1.028783582
-68.85,41.7,NA,521,EEZ Offshore Management Area 3,18,-152,1.078783323
-68.8,41.7,NA,522,EEZ Offshore Management Area 3,22,-157,1.128783087
-68.75,41.7,NA,522,EEZ Offshore Management Area 3,22,-165,1.178782872
-68.7,41.7,NA,522,EEZ Offshore Management Area 3,22,-165,1.228782673
-68.65,41.7,NA,522,EEZ Offshore Management Area 3,22,-167,1.27878249
-68.6,41.7,NA,522,EEZ Offshore Management Area 3,22,-166,1.328782321
-68.55,41.7,NA,522,EEZ Offshore Management Area 3,22,-167,1.378782165
-68.5,41.7,NA,522,EEZ Offshore Management Area 3,22,-171,1.42878202
-68.45,41.7,NA,522,EEZ Offshore Management Area 3,22,-171,1.478781884
-68.4,41.7,NA,522,EEZ Offshore Management Area 3,22,-114,1.528781756
-68.35,41.7,NA,522,EEZ Offshore Management Area 3,22,-63,1.578781637
-68.3,41.7,NA,522,EEZ Offshore Management Area 3,22,-50,1.628781526
-68.25,41.7,NA,522,EEZ Offshore Management Area 3,22,-26,1.678781421
-68.2,41.7,NA,522,EEZ Offshore Management Area 3,22,-21,1.728781322
-68.15,41.7,NA,522,EEZ Offshore Management Area 3,22,-31,1.778781228
-68.1,41.7,NA,522,EEZ Offshore Management Area 3,22,-36,1.828781141
-68.05,41.7,NA,522,EEZ Offshore Management Area 3,22,-31,1.878781057
-68,41.7,NA,522,EEZ Offshore Management Area 3,22,-26,1.928780978
-67.95,41.7,NA,522,EEZ Offshore Management Area 3,22,-31,1.978780902
-67.9,41.7,NA,522,EEZ Offshore Management Area 3,22,-29,2.028780831
-67.85,41.7,NA,522,EEZ Offshore Management Area 3,22,-28,2.078780762
-67.8,41.7,NA,522,EEZ Offshore Management Area 3,22,-26,2.128780697
-67.75,41.7,NA,522,EEZ Offshore Management Area 3,22,-19,2.178780635
-67.7,41.7,NA,522,EEZ Offshore Management Area 3,22,-35,2.228780576
-67.65,41.7,NA,562,EEZ Offshore Management Area 3,25,-56,2.27878052
-67.6,41.7,NA,562,EEZ Offshore Management Area 3,25,-34,2.323977653
-67.55,41.7,NA,562,EEZ Offshore Management Area 3,25,-36,2.290335354
-67.5,41.7,NA,562,EEZ Offshore Management Area 3,25,-52,2.257294297
-67.45,41.7,NA,562,EEZ Offshore Management Area 3,25,-47,2.224593395
-67.4,41.7,NA,562,EEZ Offshore Management Area 3,25,-44,2.192483791
-67.35,41.7,NA,562,EEZ Offshore Management Area 3,25,-27,2.161054043
-67.3,41.7,NA,562,EEZ Offshore Management Area 3,25,-47,2.13033424
-67.25,41.7,NA,562,EEZ Offshore Management Area 3,25,-56,2.100355535
-67.2,41.7,NA,562,EEZ Offshore Management Area 3,25,-52,2.071150109
-67.15,41.7,NA,562,EEZ Offshore Management Area 3,25,-56,2.042751129
-67.1,41.7,NA,562,EEZ Offshore Management Area 3,25,-54,2.015192689
-67.05,41.7,NA,562,EEZ Offshore Management Area 3,25,-59,1.988509737
-67,41.7,NA,562,EEZ Offshore Management Area 3,25,-61,1.962737979
-66.95,41.7,NA,562,EEZ Offshore Management Area 3,25,-61,1.937913769
-66.9,41.7,NA,562,EEZ Offshore Management Area 3,25,-55,1.914073973
-66.85,41.7,NA,562,EEZ Offshore Management Area 3,25,-58,1.891255819
-66.8,41.7,NA,562,EEZ Offshore Management Area 3,25,-66,1.869496717
-66.75,41.7,NA,552,NA,25,-68,1.848834058
-66.7,41.7,NA,552,NA,25,-61,1.829304997
-66.65,41.7,NA,552,NA,25,-69,1.81094621
-66.6,41.7,NA,552,NA,25,-81,1.793793626
-66.55,41.7,NA,552,NA,25,-73,1.77788216
-66.5,41.7,NA,552,NA,25,-75,1.76324541
-66.45,41.7,NA,552,NA,25,-82,1.749915362
-66.4,41.7,NA,552,NA,25,-80,1.737922085
-66.35,41.7,NA,552,NA,25,-82,1.727293425
-66.3,41.7,NA,552,NA,25,-83,1.718054706
-66.25,41.7,NA,552,NA,25,-83,1.710228457
-66.2,41.7,NA,552,NA,25,-88,1.703834139
-66.15,41.7,NA,552,NA,25,-87,1.698887923
-66.1,41.7,NA,552,NA,25,-96,1.695402481
-66.05,41.7,NA,552,NA,25,-95,1.693386835
-71.55,41.75,NA,0,NA,0,115,0
-71.5,41.75,NA,0,NA,0,60,0
-71.45,41.75,NA,0,NA,0,12,0
-71.4,41.75,NA,0,NA,0,1,0
-71.35,41.75,NA,0,NA,0,4,0
-71.3,41.75,NA,0,NA,0,7,0
-71.25,41.75,NA,0,NA,0,11,0
-71.2,41.75,NA,0,NA,0,23,0
-71.15,41.75,NA,0,NA,0,23,0
-71.1,41.75,NA,0,NA,0,61,0
-71.05,41.75,NA,0,NA,0,61,0
-71,41.75,NA,0,NA,0,40,0
-70.95,41.75,NA,0,NA,0,24,0
-70.9,41.75,NA,0,NA,0,28,0
-70.85,41.75,NA,0,NA,0,17,0
-70.8,41.75,NA,0,NA,0,14,0
-70.75,41.75,NA,0,NA,0,6,0
-70.7,41.75,NA,0,NA,0,14,0
-70.65,41.75,NA,538,NA,0,10,0
-70.6,41.75,NA,0,NA,0,10,0
-70.55,41.75,NA,0,NA,0,72,0
-70.5,41.75,NA,0,NA,0,12,0
-70.45,41.75,NA,0,NA,0,1,0
-70.4,41.75,NA,514,EEZ Nearshore Management Area 1,7,-12,0.008299287
-70.35,41.75,NA,514,EEZ Nearshore Management Area 1,7,-13,0.014732498
-70.3,41.75,NA,514,EEZ Nearshore Management Area 1,7,-11,0.021165708
-70.25,41.75,NA,514,EEZ Nearshore Management Area 1,7,-9,0.021393861
-70.2,41.75,NA,514,EEZ Nearshore Management Area 1,7,-5,0.001197757
-70.15,41.75,NA,0,NA,0,9,0
-70.1,41.75,NA,0,NA,0,14,0
-70.05,41.75,NA,0,NA,0,37,0
-70,41.75,NA,0,NA,0,23,0
-69.95,41.75,NA,521,NA,0,1,0
-69.9,41.75,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,9,-17,0.033292985
-69.85,41.75,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-43,0.083042571
-69.8,41.75,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-76,0.132792157
-69.75,41.75,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-105,0.182541743
-69.7,41.75,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-127,0.232291329
-69.65,41.75,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-142,0.282040915
-69.6,41.75,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-153,0.331790501
-69.55,41.75,NA,521,EEZ Offshore Management Area 3,18,-164,0.381540087
-69.5,41.75,NA,521,EEZ Offshore Management Area 3,18,-168,0.431289673
-69.45,41.75,NA,521,EEZ Offshore Management Area 3,18,-168,0.481041536
-69.4,41.75,NA,521,EEZ Offshore Management Area 3,18,-170,0.530828371
-69.35,41.75,NA,521,EEZ Offshore Management Area 3,18,-174,0.58065184
-69.3,41.75,NA,521,EEZ Offshore Management Area 3,18,-190,0.630503258
-69.25,41.75,NA,521,EEZ Offshore Management Area 3,18,-194,0.680376483
-69.2,41.75,NA,521,EEZ Offshore Management Area 3,18,-187,0.730267046
-69.15,41.75,NA,521,EEZ Offshore Management Area 3,18,-177,0.780171621
-69.1,41.75,NA,521,EEZ Offshore Management Area 3,18,-170,0.830087681
-69.05,41.75,NA,521,EEZ Offshore Management Area 3,18,-170,0.880013271
-69,41.75,NA,521,EEZ Offshore Management Area 3,18,-164,0.929946858
-68.95,41.75,NA,521,EEZ Offshore Management Area 3,18,-165,0.979887218
-68.9,41.75,NA,521,EEZ Offshore Management Area 3,18,-162,1.029833365
-68.85,41.75,NA,521,EEZ Offshore Management Area 3,18,-158,1.079784496
-68.8,41.75,NA,522,EEZ Offshore Management Area 3,22,-161,1.129739952
-68.75,41.75,NA,522,EEZ Offshore Management Area 3,22,-168,1.179699181
-68.7,41.75,NA,522,EEZ Offshore Management Area 3,22,-172,1.229661725
-68.65,41.75,NA,522,EEZ Offshore Management Area 3,22,-174,1.279627195
-68.6,41.75,NA,522,EEZ Offshore Management Area 3,22,-174,1.329595261
-68.55,41.75,NA,522,EEZ Offshore Management Area 3,22,-180,1.379565642
-68.5,41.75,NA,522,EEZ Offshore Management Area 3,22,-171,1.429538093
-68.45,41.75,NA,522,EEZ Offshore Management Area 3,22,-192,1.479512406
-68.4,41.75,NA,522,EEZ Offshore Management Area 3,22,-178,1.529488398
-68.35,41.75,NA,522,EEZ Offshore Management Area 3,22,-120,1.579465909
-68.3,41.75,NA,522,EEZ Offshore Management Area 3,22,-83,1.629444801
-68.25,41.75,NA,522,EEZ Offshore Management Area 3,22,-64,1.679424949
-68.2,41.75,NA,522,EEZ Offshore Management Area 3,22,-58,1.729406244
-68.15,41.75,NA,522,EEZ Offshore Management Area 3,22,-46,1.779388591
-68.1,41.75,NA,522,EEZ Offshore Management Area 3,22,-36,1.829371903
-68.05,41.75,NA,522,EEZ Offshore Management Area 3,22,-35,1.879356102
-68,41.75,NA,522,EEZ Offshore Management Area 3,22,-32,1.929341121
-67.95,41.75,NA,522,EEZ Offshore Management Area 3,22,-31,1.979326895
-67.9,41.75,NA,522,EEZ Offshore Management Area 3,22,-29,2.029313371
-67.85,41.75,NA,522,EEZ Offshore Management Area 3,22,-30,2.079300497
-67.8,41.75,NA,522,EEZ Offshore Management Area 3,22,-20,2.129288228
-67.75,41.75,NA,522,EEZ Offshore Management Area 3,22,-31,2.179276522
-67.7,41.75,NA,522,EEZ Offshore Management Area 3,22,-41,2.22926534
-67.65,41.75,NA,562,EEZ Offshore Management Area 3,25,-27,2.27925465
-67.6,41.75,NA,562,EEZ Offshore Management Area 3,25,-33,2.28751016
-67.55,41.75,NA,562,EEZ Offshore Management Area 3,25,-54,2.253323464
-67.5,41.75,NA,562,EEZ Offshore Management Area 3,25,-46,2.219736591
-67.45,41.75,NA,562,EEZ Offshore Management Area 3,25,-20,2.186755828
-67.4,41.75,NA,562,EEZ Offshore Management Area 3,25,-38,2.154112781
-67.35,41.75,NA,562,EEZ Offshore Management Area 3,25,-39,2.122114812
-67.3,41.75,NA,562,EEZ Offshore Management Area 3,25,-54,2.090822966
-67.25,41.75,NA,562,EEZ Offshore Management Area 3,25,-52,2.060269418
-67.2,41.75,NA,562,EEZ Offshore Management Area 3,25,-51,2.030487497
-67.15,41.75,NA,562,EEZ Offshore Management Area 3,25,-51,2.001511647
-67.1,41.75,NA,562,EEZ Offshore Management Area 3,25,-59,1.973377378
-67.05,41.75,NA,562,EEZ Offshore Management Area 3,25,-58,1.946121187
-67,41.75,NA,562,EEZ Offshore Management Area 3,25,-49,1.919780476
-66.95,41.75,NA,562,EEZ Offshore Management Area 3,25,-58,1.894393432
-66.9,41.75,NA,562,EEZ Offshore Management Area 3,25,-62,1.869998897
-66.85,41.75,NA,562,EEZ Offshore Management Area 3,25,-65,1.846636205
-66.8,41.75,NA,552,EEZ Offshore Management Area 3,25,-64,1.824344999
-66.75,41.75,NA,552,NA,25,-62,1.803165016
-66.7,41.75,NA,552,NA,25,-61,1.783135854
-66.65,41.75,NA,552,NA,25,-65,1.764296708
-66.6,41.75,NA,552,NA,25,-88,1.746686084
-66.55,41.75,NA,552,NA,25,-93,1.730341491
-66.5,41.75,NA,552,NA,25,-67,1.715299121
-66.45,41.75,NA,552,NA,25,-77,1.70159351
-66.4,41.75,NA,552,NA,25,-79,1.689257196
-66.35,41.75,NA,552,NA,25,-86,1.678320373
-66.3,41.75,NA,552,NA,25,-85,1.668810557
-66.25,41.75,NA,552,NA,25,-84,1.660752262
-66.2,41.75,NA,552,NA,25,-84,1.654166701
-66.15,41.75,NA,552,NA,25,-85,1.649071519
-66.1,41.75,NA,552,NA,25,-91,1.64548056
-66.05,41.75,NA,552,NA,25,-94,1.643403686
-71.5,41.8,NA,0,NA,0,58,0
-71.45,41.8,NA,0,NA,0,25,0
-71.4,41.8,NA,0,NA,0,1,0
-71.35,41.8,NA,0,NA,0,17,0
-71.3,41.8,NA,0,NA,0,16,0
-71.25,41.8,NA,0,NA,0,20,0
-71.2,41.8,NA,0,NA,0,34,0
-71.15,41.8,NA,0,NA,0,30,0
-71.1,41.8,NA,0,NA,0,1,0
-71.05,41.8,NA,0,NA,0,12,0
-71,41.8,NA,0,NA,0,24,0
-70.95,41.8,NA,0,NA,0,17,0
-70.9,41.8,NA,0,NA,0,17,0
-70.85,41.8,NA,0,NA,0,39,0
-70.8,41.8,NA,0,NA,0,28,0
-70.75,41.8,NA,0,NA,0,30,0
-70.7,41.8,NA,0,NA,0,25,0
-70.65,41.8,NA,0,NA,0,20,0
-70.6,41.8,NA,0,NA,0,23,0
-70.55,41.8,NA,0,NA,0,37,0
-70.5,41.8,NA,514,EEZ Nearshore Management Area 1,6,-13,0.013208949
-70.45,41.8,NA,514,EEZ Nearshore Management Area 1,7,-19,0.038453459
-70.4,41.8,NA,514,EEZ Nearshore Management Area 1,7,-22,0.057883698
-70.35,41.8,NA,514,EEZ Nearshore Management Area 1,7,-24,0.064316908
-70.3,41.8,NA,514,EEZ Nearshore Management Area 1,7,-20,0.070750119
-70.25,41.8,NA,514,EEZ Nearshore Management Area 1,7,-14,0.061775463
-70.2,41.8,NA,514,EEZ Nearshore Management Area 1,7,-11,0.050285543
-70.15,41.8,NA,514,EEZ Nearshore Management Area 1,7,-9,0.040778214
-70.1,41.8,NA,514,EEZ Nearshore Management Area 1,7,-6,0.031270886
-70.05,41.8,NA,514,EEZ Nearshore Management Area 1,7,-5,0.013128284
-70,41.8,NA,0,NA,0,2,0
-69.95,41.8,NA,0,NA,0,-2,0
-69.9,41.8,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,9,-25,0.038290853
-69.85,41.8,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-69,0.088040439
-69.8,41.8,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-100,0.137790025
-69.75,41.8,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-123,0.187539611
-69.7,41.8,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-141,0.237289197
-69.65,41.8,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-163,0.287038783
-69.6,41.8,NA,521,EEZ Offshore Management Area 3,18,-169,0.336788369
-69.55,41.8,NA,521,EEZ Offshore Management Area 3,18,-168,0.386537955
-69.5,41.8,NA,521,EEZ Offshore Management Area 3,18,-175,0.436287541
-69.45,41.8,NA,521,EEZ Offshore Management Area 3,18,-178,0.486037128
-69.4,41.8,NA,521,EEZ Offshore Management Area 3,18,-175,0.535786714
-69.35,41.8,NA,521,EEZ Offshore Management Area 3,18,-178,0.5855363
-69.3,41.8,NA,521,EEZ Offshore Management Area 3,18,-181,0.635285886
-69.25,41.8,NA,521,EEZ Offshore Management Area 3,18,-192,0.685035472
-69.2,41.8,NA,521,EEZ Offshore Management Area 3,18,-194,0.734785058
-69.15,41.8,NA,521,EEZ Offshore Management Area 3,18,-185,0.784534643
-69.1,41.8,NA,521,EEZ Offshore Management Area 3,18,-175,0.834284229
-69.05,41.8,NA,521,EEZ Offshore Management Area 3,18,-166,0.884033815
-69,41.8,NA,521,EEZ Offshore Management Area 3,18,-160,0.933783402
-68.95,41.8,NA,521,EEZ Offshore Management Area 3,18,-159,0.983534473
-68.9,41.8,NA,521,EEZ Offshore Management Area 3,18,-159,1.03330434
-68.85,41.8,NA,521,EEZ Offshore Management Area 3,18,-159,1.083095406
-68.8,41.8,NA,522,EEZ Offshore Management Area 3,22,-166,1.132904876
-68.75,41.8,NA,522,EEZ Offshore Management Area 3,22,-168,1.182730425
-68.7,41.8,NA,522,EEZ Offshore Management Area 3,22,-172,1.232570103
-68.65,41.8,NA,522,EEZ Offshore Management Area 3,22,-171,1.282422262
-68.6,41.8,NA,522,EEZ Offshore Management Area 3,22,-171,1.332285502
-68.55,41.8,NA,522,EEZ Offshore Management Area 3,22,-192,1.382158623
-68.5,41.8,NA,522,EEZ Offshore Management Area 3,22,-196,1.432040593
-68.45,41.8,NA,522,EEZ Offshore Management Area 3,22,-205,1.481930518
-68.4,41.8,NA,522,EEZ Offshore Management Area 3,22,-205,1.531827621
-68.35,41.8,NA,522,EEZ Offshore Management Area 3,22,-200,1.581731222
-68.3,41.8,NA,522,EEZ Offshore Management Area 3,22,-161,1.631640726
-68.25,41.8,NA,522,EEZ Offshore Management Area 3,22,-102,1.681555607
-68.2,41.8,NA,522,EEZ Offshore Management Area 3,22,-90,1.731475399
-68.15,41.8,NA,522,EEZ Offshore Management Area 3,22,-72,1.78139969
-68.1,41.8,NA,522,EEZ Offshore Management Area 3,22,-58,1.831328114
-68.05,41.8,NA,522,EEZ Offshore Management Area 3,22,-49,1.881260338
-68,41.8,NA,522,EEZ Offshore Management Area 3,22,-43,1.93119607
-67.95,41.8,NA,522,EEZ Offshore Management Area 3,22,-40,1.981135043
-67.9,41.8,NA,522,EEZ Offshore Management Area 3,22,-37,2.031077019
-67.85,41.8,NA,522,EEZ Offshore Management Area 3,22,-38,2.081021782
-67.8,41.8,NA,522,EEZ Offshore Management Area 3,22,-31,2.130969136
-67.75,41.8,NA,522,EEZ Offshore Management Area 3,22,-28,2.180918902
-67.7,41.8,NA,522,EEZ Offshore Management Area 3,22,-32,2.230870919
-67.65,41.8,NA,562,EEZ Offshore Management Area 3,25,-38,2.280825039
-67.6,41.8,NA,562,EEZ Offshore Management Area 3,25,-39,2.25156242
-67.55,41.8,NA,562,EEZ Offshore Management Area 3,25,-33,2.216821426
-67.5,41.8,NA,562,EEZ Offshore Management Area 3,25,-37,2.182672933
-67.45,41.8,NA,562,EEZ Offshore Management Area 3,25,-40,2.149145187
-67.4,41.8,NA,562,EEZ Offshore Management Area 3,25,-50,2.116217358
-67.35,41.8,NA,562,EEZ Offshore Management Area 3,25,-66,2.083647757
-67.3,41.8,NA,562,EEZ Offshore Management Area 3,25,-38,2.051769328
-67.25,41.8,NA,562,EEZ Offshore Management Area 3,25,-50,2.020625343
-67.2,41.8,NA,562,EEZ Offshore Management Area 3,25,-41,1.990250279
-67.15,41.8,NA,562,EEZ Offshore Management Area 3,25,-54,1.960679876
-67.1,41.8,NA,562,EEZ Offshore Management Area 3,25,-52,1.93195108
-67.05,41.8,NA,562,EEZ Offshore Management Area 3,25,-54,1.904101986
-67,41.8,NA,562,EEZ Offshore Management Area 3,25,-64,1.877171749
-66.95,41.8,NA,562,EEZ Offshore Management Area 3,25,-61,1.851200469
-66.9,41.8,NA,562,EEZ Offshore Management Area 3,25,-62,1.826229059
-66.85,41.8,NA,552,EEZ Offshore Management Area 3,25,-64,1.80229908
-66.8,41.8,NA,552,NA,25,-62,1.779452549
-66.75,41.8,NA,552,NA,25,-61,1.757731713
-66.7,41.8,NA,552,NA,25,-65,1.737178798
-66.65,41.8,NA,552,NA,25,-72,1.717835724
-66.6,41.8,NA,552,NA,25,-87,1.699743797
-66.55,41.8,NA,552,NA,25,-77,1.682943367
-66.5,41.8,NA,552,NA,25,-72,1.667473471
-66.45,41.8,NA,552,NA,25,-79,1.653371457
-66.4,41.8,NA,552,NA,25,-81,1.640672598
-66.35,41.8,NA,552,NA,25,-80,1.629409701
-66.3,41.8,NA,552,NA,25,-84,1.619612724
-66.25,41.8,NA,552,NA,25,-85,1.611308405
-66.2,41.8,NA,552,NA,25,-83,1.60451992
-66.15,41.8,NA,552,NA,25,-87,1.599266574
-66.1,41.8,NA,552,NA,25,-91,1.595563529
-66.05,41.8,NA,552,NA,25,-96,1.593421594
-70.95,41.85,NA,0,NA,0,24,0
-70.9,41.85,NA,0,NA,0,36,0
-70.85,41.85,NA,0,NA,0,42,0
-70.8,41.85,NA,0,NA,0,27,0
-70.75,41.85,NA,0,NA,0,29,0
-70.7,41.85,NA,0,NA,0,49,0
-70.65,41.85,NA,0,NA,0,52,0
-70.6,41.85,NA,0,NA,0,35,0
-70.55,41.85,NA,0,NA,0,24,0
-70.5,41.85,NA,514,EEZ Nearshore Management Area 1,6,-13,0.038493825
-70.45,41.85,NA,514,EEZ Nearshore Management Area 1,6,-26,0.081612638
-70.4,41.85,NA,514,EEZ Nearshore Management Area 1,7,-26,0.106857147
-70.35,41.85,NA,514,EEZ Nearshore Management Area 1,7,-27,0.113901319
-70.3,41.85,NA,514,EEZ Nearshore Management Area 1,7,-26,0.120334529
-70.25,41.85,NA,514,EEZ Nearshore Management Area 1,7,-25,0.109046815
-70.2,41.85,NA,514,EEZ Nearshore Management Area 1,7,-17,0.099373329
-70.15,41.85,NA,514,EEZ Nearshore Management Area 1,7,-6,0.083345099
-70.1,41.85,NA,514,EEZ Nearshore Management Area 1,7,-3,0.040951258
-70.05,41.85,NA,514,EEZ Nearshore Management Area 1,7,-4,0.037518069
-70,41.85,NA,0,NA,0,12,0
-69.95,41.85,NA,0,NA,0,1,0.000677588
-69.9,41.85,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,9,-31,0.047619225
-69.85,41.85,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-61,0.095927404
-69.8,41.85,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-108,0.145380077
-69.75,41.85,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-124,0.194325858
-69.7,41.85,NA,521,EEZ Nearshore Outer Cape Lobster Management Area,18,-148,0.243221995
-69.65,41.85,NA,521,EEZ Offshore Management Area 3,18,-186,0.292491605
-69.6,41.85,NA,521,EEZ Offshore Management Area 3,18,-189,0.341973301
-69.55,41.85,NA,521,EEZ Offshore Management Area 3,18,-182,0.391586694
-69.5,41.85,NA,521,EEZ Offshore Management Area 3,18,-190,0.441287365
-69.45,41.85,NA,521,EEZ Offshore Management Area 3,18,-197,0.491034996
-69.4,41.85,NA,521,EEZ Offshore Management Area 3,18,-189,0.540784582
-69.35,41.85,NA,521,EEZ Offshore Management Area 3,18,-189,0.590534168
-69.3,41.85,NA,521,EEZ Offshore Management Area 3,18,-193,0.640283754
-69.25,41.85,NA,521,EEZ Offshore Management Area 3,18,-198,0.69003334
-69.2,41.85,NA,521,EEZ Offshore Management Area 3,18,-205,0.739782926
-69.15,41.85,NA,521,EEZ Offshore Management Area 3,18,-198,0.789532512
-69.1,41.85,NA,521,EEZ Offshore Management Area 3,18,-178,0.839282098
-69.05,41.85,NA,521,EEZ Offshore Management Area 3,18,-167,0.889031684
-69,41.85,NA,521,EEZ Offshore Management Area 3,18,-157,0.938781271
-68.95,41.85,NA,521,EEZ Offshore Management Area 3,18,-159,0.988530857
-68.9,41.85,NA,521,EEZ Offshore Management Area 3,18,-154,1.038280442
